;error_output;head_output_083;head_output_158;head_output_180;flow_output_F1;flow_output_K1;flow_output_P1;tank_output_180;energy_output_F1;energy_output_K1;energy_output_P1;tank_input_180;pump_input_F1;pump_input_K1;pump_input_P1;demand_input_par2;demand_input_kar2
6154;4;219,060791015625;218,80984497070312;168,6999969482422;0,0;154,57765197753906;0,0;168,6999969482422;0,0;36,89615249633789;0,0;2,7;0,55;0,93;0,84;0,22;0,79
6155;0;199,85174560546875;199,5987091064453;170,1999969482422;248,80819702148438;128,28807067871094;13,48943042755127;170,1999969482422;44,92970275878906;16,719013214111328;3,052281141281128;4,2;0,92;0,72;0,71;0,18;0,71
6156;4;189,6248016357422;189,37548828125;170,1999969482422;270,063720703125;-0,8078486323356628;89,78534698486328;170,1999969482422;50,01100158691406;0,14256338775157928;5,121356010437012;1,1;0,97;0,56;0,71;0,82;0,38
6157;4;203,09384155273438;202,8122100830078;170,1999969482422;194,79861450195312;100,1775894165039;0,0;170,1999969482422;33,18383026123047;12,9077787399292;0,0;1,0;0,81;0,74;0,51;0,87;0,45
6158;4;210,9495391845703;210,69741821289062;168,5;111,91456604003906;0,0;87,37763977050781;168,5;14,487743377685547;0,0;12,156230926513672;2,5;0,7;0,76;0,93;0,33;0,37
6159;4;207,7619171142578;207,48077392578125;168,5;244,07737731933594;0,0;58,57762908935547;168,5;41,88812255859375;0,0;7,923049449920654;0,8;0,9;0,66;0,84;0,31;0,19
6160;0;196,7537384033203;196,53382873535156;168,6999969482422;211,02276611328125;79,03878784179688;73,93870544433594;168,6999969482422;35,06288146972656;8,862690925598145;6,322980880737305;2,7;0,83;0,68;0,74;0,09;0,78
6161;4;190,9631805419922;190,8021697998047;168,6999969482422;0,0;3,575582504272461;139,8019256591797;168,6999969482422;0,0;0,7243544459342957;11,703072547912598;0,8;0,65;0,6;0,96;0,49;0,72
6162;4;201,90908813476562;201,61538696289062;170,89999389648438;0,0;61,777587890625;0,0;170,89999389648438;0,0;8,47597599029541;0,0;4,9;0,52;0,71;0,65;0,49;0,21
6163;4;188,83340454101562;188,6096954345703;170,89999389648438;0,0;40,373008728027344;91,80448913574219;170,89999389648438;0,0;4,192871570587158;4,976239204406738;0,8;0,52;0,54;0,71;0,21;0,65
6164;4;225,60693359375;225,3324737548828;170,89999389648438;0,0;116,17767333984375;0,0;170,89999389648438;0,0;26,054685592651367;0,0;0,8;0,6;0,95;0,93;0,56;0,55
6165;4;192,14913940429688;191,8662567138672;170,3000030517578;248,5731964111328;96,9775619506836;0,0;170,3000030517578;44,991764068603516;8,335965156555176;0,0;4,3;0,92;0,61;0,58;0,72;0,43
6166;4;228,02423095703125;227,76548767089844;169,60000610351562;157,44329833984375;143,377685546875;0,0;169,60000610351562;25,46152687072754;39,60768508911133;0,0;3,6;0,75;0,99;0,95;0,36;0,72
6167;4;206,21893310546875;205,95994567871094;169,5;0,0;21,181264877319336;74,19623565673828;169,5;0,0;7,066422939300537;9,062814712524414;3,5;0,58;0,77;0,85;0,89;0,42
6168;4;205,56594848632812;205,29747009277344;169,1999969482422;0,0;0,0;72,97762298583984;169,1999969482422;0,0;0,0;8,754581451416016;3,2;0,6;0,62;0,84;0,29;0,28
6169;4;214,4601287841797;214,21644592285156;168,3000030517578;226,6564483642578;0,0;93,77765655517578;168,3000030517578;37,89862823486328;0,0;14,388699531555176;2,3;0,86;0,68;0,98;0,34;0,41
6170;4;191,0602264404297;190,81887817382812;169,5;0,0;-0,12589332461357117;95,50337219238281;169,5;0,0;0,024660883471369743;6,008589267730713;3,5;0,55;0,59;0,75;0,89;0,42
6171;4;226,59967041015625;226,3007354736328;168,3000030517578;212,3215789794922;32,9776725769043;0,0;168,3000030517578;34,9301872253418;12,974045753479004;0,0;2,3;0,83;0,97;0,61;0,1;0,03
6172;4;226,27430725097656;225,97633361816406;168,0;227,48072814941406;40,9776725769043;0,0;168,0;37,752315521240234;13,644949913024902;0,0;2,0;0,86;0,97;0,94;0,61;0,08
6173;4;223,65487670898438;223,3642120361328;168,0;0,0;72,9776611328125;0,0;168,0;0,0;16,743377685546875;0,0;0,5;0,58;0,95;0,62;0,39;0,28
6174;4;230,52528381347656;230,24179077148438;170,39999389648438;0,0;95,377685546875;0,0;170,39999389648438;0,0;22,45323944091797;0,0;4,4;0,56;0,99;0,5;0,42;0,42
6175;4;209,2443084716797;208,98147583007812;168,0;0,0;136,9776153564453;0,0;168,0;0,0;26,22322654724121;0,0;2,0;0,59;0,84;0,79;0,72;0,68
6176;4;188,4720458984375;188,18759155273438;170,3000030517578;230,4405975341797;0,0;53,77756118774414;170,3000030517578;40,86454391479492;0,0;3,145246744155884;4,3;0,88;0,52;0,57;0,54;0,16
6177;4;193,51681518554688;193,2901153564453;169,0;0,0;31,898469924926758;93,87903594970703;169,0;0,0;5,427846908569336;6,798882484436035;3,0;0,63;0,63;0,77;0,91;0,61
6178;4;209,2963104248047;209,0990447998047;170,10000610351562;0,0;134,4790802001953;50,4984245300293;170,10000610351562;0,0;24,101015090942383;7,793811798095703;4,1;0,56;0,82;0,85;0,3;0,98
6179;4;228,77488708496094;228,48660278320312;168,39999389648438;0,0;80,9776840209961;0,0;168,39999389648438;0,0;19,325279235839844;0,0;2,4;0,53;0,99;0,5;0,94;0,33
6180;4;210,34201049804688;210,10279846191406;168,39999389648438;92,25040435791016;0,0;96,9776382446289;168,39999389648438;11,415929794311523;0,0;13,367725372314453;1,0;0,69;0,76;0,95;0,63;0,43
6181;4;229,32150268554688;229,0228729248047;168,60000610351562;277,20635986328125;36,17768096923828;0,0;168,60000610351562;49,700138092041016;13,792584419250488;0,0;2,6;0,98;0,99;0,81;0,68;0,05
6182;4;209,86831665039062;209,60546875;169,6999969482422;254,28240966796875;136,9776153564453;0,0;169,6999969482422;45,614952087402344;25,54542350769043;0,0;3,7;0,93;0,83;0,69;0,41;0,68
6183;0;191,82595825195312;191,6878204345703;169,6999969482422;217,77610778808594;42,095245361328125;136,4822540283203;169,6999969482422;37,47809600830078;5,266131401062012;11,715118408203125;1,1;0,85;0,6;0,95;0,87;0,94
6184;4;227,22987365722656;226,95091247558594;168,60000610351562;281,20660400390625;106,57767486572266;0,0;168,60000610351562;50,67665481567383;24,873258590698242;0,0;2,6;0,99;0,98;0,68;0,62;0,49
6185;0;219,91476440429688;219,64511108398438;168,60000610351562;125,77422332763672;16,749174118041992;65,82832336425781;168,60000610351562;17,51628875732422;7,8049421310424805;11,832818984985352;0,5;0,71;0,91;0,98;0,95;0,34
6186;4;202,8092498779297;202,5181884765625;167,6999969482422;204,2620391845703;0,0;40,97761535644531;167,6999969482422;32,73324966430664;0,0;5,685011386871338;1,7;0,81;0,58;0,76;0,66;0,08
6187;4;217,0325927734375;216,75973510742188;169,39999389648438;218,70387268066406;119,37763977050781;0,0;169,39999389648438;37,36765670776367;23,561105728149414;0,0;3,4;0,85;0,89;0,82;0,73;0,57
6188;0;184,8383026123047;184,668212890625;169,39999389648438;250,6567840576172;9,749030113220215;133,62847900390625;169,39999389648438;44,41925811767578;1,3714909553527832;6,624351978302002;0,6;0,92;0,5;0,88;0,61;0,72
6189;4;197,72084045410156;197,44259643554688;167,89999389648438;134,22669982910156;108,17757415771484;0,0;167,89999389648438;19,44833755493164;12,95502758026123;0,0;1,9;0,71;0,71;0,5;0,01;0,5
6190;4;223,1839599609375;222,9004669189453;167,89999389648438;77,31398010253906;95,3776626586914;0,0;167,89999389648438;9,567878723144531;20,651123046875;0,0;0,6;0,68;0,95;0,61;0,26;0,42
6191;4;205,2468719482422;205,07028198242188;170,6999969482422;0,0;62,310523986816406;108,26697540283203;170,6999969482422;0,0;9,514102935791016;13,490446090698242;4,7;0,56;0,75;0,94;0,93;0,89
6192;4;209,78855895996094;209,49957275390625;169,0;133,45301818847656;0,0;45,77763748168945;169,0;19,884746551513672;0,0;7,515769958496094;3,0;0,72;0,71;0,85;0,85;0,11
6193;4;224,49493408203125;224,19566345214844;170,89999389648438;102,39208984375;29,777666091918945;0,0;170,89999389648438;13,771468162536621;11,640702247619629;0,0;4,9;0,72;0,93;0,72;0,56;0,01
6194;0;219,3402099609375;219,08953857421875;170,3000030517578;248,5731964111328;31,769514083862305;76,4079818725586;170,3000030517578;44,991764068603516;10,827808380126953;13,162636756896973;4,3;0,92;0,89;0,99;0,81;0,5
6195;4;202,71902465820312;202,4197540283203;168,8000030517578;154,9769744873047;29,7775936126709;0,0;168,8000030517578;24,42690658569336;7,368829250335693;0,0;2,8;0,74;0,74;0,69;0,32;0,01
6196;4;201,94886779785156;201,667724609375;170,10000610351562;0,0;0,0;58,577606201171875;170,10000610351562;0,0;0,0;6,5198259353637695;4,1;0,66;0,65;0,77;0,06;0,19
6197;4;199,33396911621094;199,0623321533203;169,10000610351562;233,67916870117188;0,0;69,77760314941406;169,10000610351562;40,27141571044922;0,0;6,72891092300415;3,1;0,88;0,57;0,76;0,94;0,26
6198;4;199,25721740722656;199,04566955566406;168,60000610351562;221,10671997070312;0,0;114,57760620117188;168,60000610351562;37,04772186279297;0,0;11,90997314453125;2,6;0,85;0,62;0,91;0,47;0,54
6199;4;217,0376739501953;216,772216796875;169,3000030517578;0,0;66,48539733886719;43,29209899902344;169,3000030517578;0,0;13,6257963180542;8,841761589050293;3,3;0,6;0,88;0,93;0,56;0,51
6200;4;202,40264892578125;202,205322265625;170,8000030517578;0,0;76,12476348876953;89,65274047851562;170,8000030517578;0,0;9,775993347167969;9,560708045959473;4,8;0,62;0,72;0,85;0,65;0,86
6201;4;115,56672668457031;115,44795989990234;167,1999969482422;271,79571533203125;0,0;159,3773193359375;167,1999969482422;46,60955047607422;0,0;48,28754806518555;1,2;0,96;0,52;0,61;0,91;0,82
6202;0;199,45672607421875;199,25680541992188;170,89999389648438;164,6228790283203;34,206050872802734;109,17145538330078;170,89999389648438;27,797779083251953;6,425297260284424;11,069843292236328;4,9;0,77;0,68;0,89;0,91;0,72
6203;0;184,5286407470703;184,2689666748047;168,8000030517578;260,45074462890625;62,18195343017578;52,39555358886719;168,8000030517578;45,96653747558594;4,337585926055908;2,210369110107422;2,8;0,94;0,51;0,5;0,12;0,54
6204;4;197,15554809570312;196,8826904296875;168,8000030517578;154,9769744873047;119,37757110595703;0,0;168,8000030517578;24,42690658569336;14,08492374420166;0,0;0,5;0,74;0,7;0,52;0,67;0,57
6205;4;197,29244995117188;197,0894317626953;170,1999969482422;0,0;137,26412963867188;44,513370513916016;170,1999969482422;0,0;17,4122371673584;4,781703472137451;4,2;0,68;0,7;0,69;0,59;0,96
6206;4;205,89779663085938;205,67161560058594;170,1999969482422;278,26336669921875;184,97760009765625;0,0;170,1999969482422;52,047298431396484;31,58650016784668;0,0;0,8;0,99;0,83;0,65;0,69;0,98
6207;0;192,32232666015625;192,0764617919922;167,1999969482422;158,273193359375;0,0;92,17758178710938;167,1999969482422;23,831071853637695;0,0;6,231590747833252;1,2;0,73;0,8;0,75;0,09;0,4
6208;0;209,837646484375;209,59341430664062;168,39999389648438;281,56622314453125;150,21034240722656;7,5671586990356445;168,39999389648438;50,500587463378906;29,54811668395996;2,3986692428588867;2,4;0,99;0,85;0,84;0,9;0,81
6209;0;191,3589324951172;191,156982421875;168,39999389648438;269,5003967285156;33,42026901245117;108,35723114013672;168,39999389648438;47,59531784057617;5,142355918884277;7,347412586212158;2,4;0,96;0,61;0,81;0,52;0,71
6210;4;226,0567626953125;225,7785186767578;169,89999389648438;184,1565399169922;108,17767333984375;0,0;169,89999389648438;30,78689956665039;24,30221176147461;0,0;3,9;0,79;0,96;0,82;0,65;0,5
6211;4;195,5495147705078;195,31094360351562;168,89999389648438;280,663818359375;170,5775604248047;0,0;168,89999389648438;50,938819885253906;21,805461883544922;0,0;2,9;0,99;0,73;0,55;0,03;0,89
6212;4;228,76571655273438;228,4716033935547;170,60000610351562;180,70654296875;60,17768096923828;0,0;170,60000610351562;30,703975677490234;15,628168106079102;0,0;4,6;0,79;0,97;0,91;0,56;0,2
6213;0;191,66539001464844;191,505615234375;168,6999969482422;163,56605529785156;26,59579849243164;132,7816925048828;168,6999969482422;25,904640197753906;4,862994194030762;10,933611869812012;2,7;0,75;0,61;0,93;0,05;0,82
6214;0;198,50100708007812;198,3319549560547;170,10000610351562;206,22361755371094;54,51238250732422;116,06511688232422;170,10000610351562;35,442874908447266;7,416543483734131;11,83049488067627;4,1;0,83;0,68;0,91;0,75;0,89
6215;4;228,18963623046875;227,9159698486328;169,89999389648438;217,14923095703125;117,77767944335938;0,0;169,89999389648438;37,54874038696289;28,273466110229492;0,0;3,9;0,85;0,98;0,5;0,6;0,56
6216;0;189,00083923339844;188,85191345214844;169,0;242,88052368164062;34,03904342651367;134,93846130371094;169,0;42,19321060180664;4,507006645202637;9,547704696655273;3,0;0,9;0,57;0,92;0,16;0,88
6217;4;201,13124084472656;200,84576416015625;169,39999389648438;263,37713623046875;0,0;52,177608489990234;169,39999389648438;47,39314651489258;0,0;6,007049560546875;3,4;0,95;0,51;0,75;0,15;0,15
6218;4;223,1364288330078;222,85293579101562;170,1999969482422;143,10589599609375;95,3776626586914;0,0;170,1999969482422;23,26700210571289;19,777292251586914;0,0;4,2;0,74;0,93;0,64;0,51;0,42
6219;4;202,64883422851562;202,3653564453125;169,60000610351562;262,9631042480469;95,37759399414062;0,0;169,60000610351562;47,54167938232422;12,374443054199219;0,0;3,6;0,95;0,74;0,57;0,35;0,42
6220;4;202,31320190429688;202,02542114257812;168,0;278,3081359863281;82,57759094238281;0,0;168,0;49,184112548828125;11,209150314331055;0,0;2,0;0,98;0,75;0,74;0,71;0,34
6221;4;215,40542602539062;215,17086791992188;169,1999969482422;151,89833068847656;175,3776397705078;0,0;169,1999969482422;24,162174224853516;38,545692443847656;0,0;3,2;0,74;0,91;0,67;0,17;0,92
6222;4;207,46897888183594;207,18800354003906;169,8000030517578;0,0;101,7776107788086;0,0;169,8000030517578;0,0;15,076891899108887;0,0;3,8;0,6;0,79;0,69;0,09;0,46
6223;0;193,0478057861328;192,82322692871094;168,6999969482422;195,234375;92,67027282714844;61,907230377197266;168,6999969482422;31,897666931152344;8,9114351272583;4,551425933837891;2,7;0,8;0,64;0,66;0,25;0,79
6224;4;214,60035705566406;214,31809997558594;167,39999389648438;171,18580627441406;98,57762908935547;0,0;167,39999389648438;26,261093139648438;18,197099685668945;0,0;1,4;0,75;0,88;0,67;0,64;0,44
6225;4;188,8676300048828;188,6375732421875;168,60000610351562;0,0;96,64827728271484;54,72922134399414;168,60000610351562;0,0;7,732921123504639;3,2816569805145264;2,6;0,63;0,59;0,58;0,77;0,77
6226;4;226,9541778564453;226,656982421875;168,6999969482422;230,17239379882812;45,777671813964844;0,0;168,6999969482422;39,07597351074219;14,237234115600586;0,0;2,7;0,87;0,97;0,68;0,32;0,11
6227;4;209,0228271484375;208,7340545654297;168,8000030517578;0,0;79,37760925292969;0,0;168,8000030517578;0,0;12,688491821289062;0,0;2,8;0,68;0,81;0,59;0,62;0,32
6228;4;210,69024658203125;210,39910888671875;168,3000030517578;0,0;71,37762451171875;0,0;168,3000030517578;0,0;12,6018705368042;0,0;2,3;0,67;0,83;0,84;0,52;0,27
6229;0;191,5269012451172;191,346923828125;168,8000030517578;170,16787719726562;59,436954498291016;107,94054412841797;168,8000030517578;27,197113037109375;6,113531589508057;7,386831760406494;2,8;0,76;0,61;0,81;0,93;0,87
6230;4;210,67172241210938;210,42486572265625;169,0;0,0;-3,3124594688415527;92,28995513916016;169,0;0,0;1,2533727884292603;12,790508270263672;3,0;0,6;0,82;0,94;0,28;0,38
6231;4;226,15367126464844;225,92047119140625;170,10000610351562;274,3747253417969;176,97767639160156;0,0;170,10000610351562;50,947357177734375;47,08848190307617;0,0;4,1;0,98;0,99;0,9;0,46;0,93
6232;4;202,27183532714844;201,9921875;167,39999389648438;271,4183044433594;-6,717502593994141;62,095001220703125;167,39999389648438;46,776607513427734;2,1263411045074463;6,856091499328613;1,4;0,96;0,75;0,78;0,4;0,17
6233;4;215,9678192138672;215,69029235839844;170,1999969482422;0,0;109,77763366699219;0,0;170,1999969482422;0,0;20,21687126159668;0,0;4,2;0,55;0,87;0,66;0,79;0,51
6234;4;226,5410919189453;226,2445068359375;169,5;0,0;48,9776725769043;0,0;169,5;0,0;14,290170669555664;0,0;3,5;0,5;0,96;0,85;0,05;0,13
6235;4;191,31346130371094;191,1223907470703;170,5;0,0;2,044814109802246;125,33268737792969;170,5;0,0;0,3870898187160492;9,505722999572754;4,5;0,5;0,58;0,89;0,67;0,62
6236;4;216,6298065185547;216,33822631835938;167,8000030517578;0,0;69,77764129638672;0,0;167,8000030517578;0,0;14,324357032775879;0,0;1,8;0,67;0,89;0,76;0,32;0,26
6237;4;212,3572540283203;212,08872985839844;169,5;29,167707443237305;127,37762451171875;0,0;169,5;6,889857292175293;23,76055145263672;0,0;3,5;0,69;0,85;0,71;0,42;0,62
6238;4;212,39633178710938;212,1073455810547;169,5;263,17041015625;0,0;45,777645111083984;169,5;47,46756362915039;0,0;8,07857894897461;3,5;0,95;0,55;0,88;0,4;0,11
6239;4;215,15003967285156;214,88621520996094;169,39999389648438;208,6742401123047;135,3776397705078;0,0;169,39999389648438;35,269840240478516;28,409780502319336;0,0;3,4;0,83;0,88;0,51;0,32;0,67
6240;4;208,9295654296875;208,65509033203125;170,8000030517578;157,03927612304688;116,1776123046875;0,0;170,8000030517578;26,271915435791016;18,20005989074707;0,0;4,8;0,76;0,8;0,71;0,97;0,55
6241;4;211,29043579101562;211,0030975341797;170,8000030517578;219,29742431640625;0,0;48,97763442993164;170,8000030517578;38,9348030090332;0,0;8,097599029541016;0,8;0,86;0,66;0,87;0,14;0,13
6242;4;209,82411193847656;209,55209350585938;168,8000030517578;0,0;120,97761535644531;0,0;168,8000030517578;0,0;20,750276565551758;0,0;2,8;0,51;0,83;0,51;0,66;0,58
6243;4;203,2346954345703;202,95716857910156;168,8000030517578;0,0;109,77759552001953;0,0;168,8000030517578;0,0;15,238322257995605;0,0;1,0;0,53;0,76;0,64;0,85;0,51
6244;0;203,9445343017578;203,76486206054688;169,3000030517578;263,5831298828125;52,70268630981445;111,47481536865234;169,3000030517578;47,318382263183594;8,93305492401123;13,559229850769043;3,3;0,95;0,75;0,94;0,7;0,85
6245;4;218,27862548828125;217,99765014648438;167,8000030517578;187,663330078125;101,77764892578125;0,0;167,8000030517578;29,630308151245117;20,174131393432617;0,0;1,8;0,78;0,91;0,64;0,77;0,46
6246;0;192,50567626953125;192,29693603515625;169,0;68,99411010742188;59,84540939331055;91,53208923339844;169,0;9,260093688964844;6,330778121948242;6,267040729522705;3,0;0,69;0,62;0,75;0,3;0,77
6247;4;189,89369201660156;189,62985229492188;168,0;0,0;135,37754821777344;0,0;168,0;0,0;13,716235160827637;0,0;2,0;0,64;0,64;0,52;0,39;0,67
6248;0;214,6467742919922;214,3601531982422;169,89999389648438;121,56973266601562;31,880619049072266;36,29688262939453;169,89999389648438;17,101207733154297;9,884092330932617;7,913431644439697;3,9;0,72;0,85;0,9;0,78;0,25
6249;4;98,15735626220703;98,05033111572266;167,1999969482422;141,24093627929688;0,0;164,17727661132812;167,1999969482422;20,940385818481445;0,0;64,40278625488281;1,2;0,71;0,82;0,57;0,99;0,85
6250;4;227,79380798339844;227,4951934814453;170,6999969482422;137,9386749267578;36,177677154541016;0,0;170,6999969482422;22,341522216796875;12,96899127960205;0,0;4,7;0,74;0,96;0,74;0,08;0,05
6251;4;224,10487365722656;223,81199645996094;170,6999969482422;209,3845977783203;64,9776611328125;0,0;170,6999969482422;36,694580078125;15,026764869689941;0,0;0,7;0,84;0,93;0,75;0,87;0,23
6252;4;222,1995086669922;221,90646362304688;170,6999969482422;180,19363403320312;0,0;34,57767105102539;170,6999969482422;30,68673324584961;0,0;9,36077880859375;0,7;0,79;0,8;0,98;0,48;0,04
6253;0;191,4737548828125;191,21595764160156;167,8000030517578;245,71434020996094;46,75720977783203;63,02029037475586;167,8000030517578;41,44450378417969;5,847702503204346;4,20648193359375;1,8;0,9;0,62;0,64;0,08;0,51
6254;4;207,11575317382812;206,88958740234375;169,10000610351562;238,19439697265625;184,9776153564453;0,0;169,10000610351562;41,264347076416016;33,59943771362305;0,0;3,1;0,89;0,85;0,66;0,63;0,98
6255;4;227,54318237304688;227,2687225341797;169,1999969482422;116,8041763305664;116,17768096923828;0,0;169,1999969482422;15,730264663696289;27,7775936126709;0,0;3,2;0,71;0,98;0,76;0,99;0,55
6256;0;206,55482482910156;206,34120178222656;169,10000610351562;268,1246032714844;59,408836364746094;88,76866149902344;169,10000610351562;48,15113830566406;10,03956127166748;10,874796867370605;3,1;0,96;0,78;0,89;0,42;0,75
6257;4;196,54612731933594;196,27943420410156;168,89999389648438;162,27439880371094;130,57757568359375;0,0;168,89999389648438;25,8219051361084;16,115680694580078;0,0;2,9;0,75;0,7;0,59;0,22;0,64
6258;4;204,67686462402344;204,4083709716797;167,89999389648438;270,4656677246094;0,0;72,97762298583984;167,89999389648438;47,18941116333008;0,0;8,500726699829102;1,9;0,96;0,65;0,83;0,4;0,28
6259;4;210,23538208007812;209,95787048339844;167,6999969482422;0,0;109,77761840820312;0,0;167,6999969482422;0,0;18,79688835144043;0,0;1,7;0,59;0,84;0,83;0,3;0,51
6260;4;214,70094299316406;214,4241485595703;168,89999389648438;0,0;31,48593521118164;51,0915641784668;168,89999389648438;0,0;10,088584899902344;9,036675453186035;2,9;0,56;0,86;0,91;0,52;0,34
6261;4;198,39395141601562;198,10287475585938;169,60000610351562;207,9845733642578;0,0;40,977596282958984;169,60000610351562;35,32278823852539;0,0;4,783304214477539;3,6;0,83;0,67;0,7;0,14;0,08
6262;4;218,05435180664062;217,7696990966797;170,6999969482422;214,5707550048828;92,17764282226562;0,0;170,6999969482422;37,80631637573242;17,14057159423828;0,0;4,7;0,85;0,88;0,79;0,13;0,4
6263;0;187,4083251953125;187,20556640625;169,10000610351562;276,27618408203125;105,304443359375;68,47306060791016;169,10000610351562;50,12306213378906;7,743587970733643;3,417484998703003;3,1;0,98;0,57;0,6;0,3;0,91
6264;4;189,9320068359375;189,74810791015625;169,39999389648438;0,0;57,213504791259766;106,96399688720703;169,39999389648438;0,0;5,458563327789307;6,583384037017822;3,4;0,62;0,58;0,79;0,7;0,85
6265;4;201,13124084472656;200,84576416015625;168,1999969482422;62,297794342041016;0,0;52,1776123046875;168,1999969482422;8,477639198303223;0,0;6,007049560546875;2,2;0,68;0,56;0,75;0,46;0,15
6266;4;201,512451171875;201,28201293945312;170,8000030517578;0,0;180,17758178710938;0,0;170,8000030517578;0,0;26,522428512573242;0,0;4,8;0,63;0,78;0,51;0,54;0,95
6267;4;201,11610412597656;200,86631774902344;167,6999969482422;0,0;156,17759704589844;0,0;167,6999969482422;0,0;24,861099243164062;0,0;1,7;0,59;0,78;0,53;0,65;0,8
6268;0;190,4463653564453;190,20310974121094;168,89999389648438;260,2414245605469;13,455307006835938;89,92219543457031;168,89999389648438;46,03993606567383;2,635611057281494;5,417936325073242;2,9;0,94;0,59;0,72;0,9;0,47
6269;4;214,284912109375;214,00889587402344;170,8000030517578;136,8262939453125;112,97763061523438;0,0;170,8000030517578;22,039081573486328;19,968265533447266;0,0;4,8;0,74;0,85;0,77;0,67;0,53
6270;0;188,26800537109375;188,03770446777344;168,5;269,3055114746094;62,24534225463867;76,3321533203125;168,5;47,67559051513672;5,452272891998291;3,9696667194366455;2,5;0,96;0,57;0,64;0,44;0,69
6271;4;188,69894409179688;188,47738647460938;168,5;0,0;159,320068359375;17,657428741455078;168,5;0,0;15,503118515014648;2,2158994674682617;0,9;0,58;0,65;0,53;0,92;0,93
6272;0;196,8780059814453;196,6671600341797;169,8000030517578;231,81109619140625;84,10041809082031;76,87708282470703;169,8000030517578;40,62578201293945;9,03490161895752;6,5611138343811035;3,8;0,88;0,67;0,75;0,6;0,83
6273;0;184,18942260742188;183,98406982421875;168,5;127,09388732910156;62,262840270996094;92,31466674804688;168,5;17,8112850189209;4,340606212615967;3,3561995029449463;2,5;0,71;0,51;0,66;0,13;0,79
6274;4;221,11924743652344;220,8270721435547;170,0;189,79627990722656;0,0;37,777671813964844;170,0;31,994190216064453;0,0;9,24638843536377;4,0;0,8;0,72;0,97;0,26;0,06
6275;4;221,2034149169922;220,9251708984375;168,60000610351562;171,2990264892578;108,17765808105469;0,0;168,60000610351562;27,246437072753906;22,771198272705078;0,0;2,6;0,76;0,93;0,81;0,9;0,5
6276;4;221,91928100585938;221,65545654296875;170,39999389648438;0,0;135,37765502929688;0,0;170,39999389648438;0,0;31,963157653808594;0,0;4,4;0,68;0,93;0,93;0,71;0,67
6277;4;186,4842529296875;186,2662811279297;170,39999389648438;0,0;9,944607734680176;107,83289337158203;170,39999389648438;0,0;1,4555246829986572;5,138734817504883;4,4;0,53;0,51;0,76;0,29;0,56
6278;0;191,79281616210938;191,55471801757812;169,8000030517578;201,95733642578125;60,52274703979492;71,65474700927734;169,8000030517578;34,27314376831055;5,957353115081787;4,7640061378479;3,8;0,82;0,6;0,67;0,98;0,65
6279;4;206,54486083984375;206,2496337890625;170,89999389648438;260,2085876464844;55,37760543823242;0,0;170,89999389648438;48,47544860839844;9,322919845581055;0,0;4,9;0,95;0,76;0,79;0,69;0,17
6280;4;198,45091247558594;198,1686553955078;170,89999389648438;0,0;98,57757568359375;0,0;170,89999389648438;0,0;10,654799461364746;0,0;1,0;0,62;0,68;0,67;0,64;0,44
6281;0;197,8170928955078;197,5411376953125;169,10000610351562;193,62075805664062;89,18649291992188;14,19100284576416;169,10000610351562;31,944713592529297;10,102982521057129;2,9444475173950195;3,1;0,8;0,69;0,68;0,37;0,47
6282;4;210,22120666503906;209,9259796142578;170,6999969482422;0,0;55,37761688232422;0,0;170,6999969482422;0,0;10,334798812866211;0,0;4,7;0,69;0,8;0,75;0,91;0,17
6283;4;215,46498107910156;215,16571044921875;170,6999969482422;192,68467712402344;29,77763557434082;0,0;170,6999969482422;33,207237243652344;9,723612785339355;0,0;1,0;0,81;0,85;0,74;0,69;0,01
6284;4;207,38536071777344;207,10934448242188;168,10000610351562;174,0146942138672;112,97760009765625;0,0;168,10000610351562;27,342247009277344;18,051631927490234;0,0;2,1;0,76;0,81;0,5;0,69;0,53
6285;4;218,48306274414062;218,2222442626953;168,39999389648438;252,89633178710938;140,17764282226562;0,0;168,39999389648438;43,7484245300293;33,22306442260742;0,0;2,4;0,92;0,92;0,9;0,85;0,7
6286;4;224,4263916015625;224,1271209716797;168,5;0,0;29,777666091918945;0,0;168,5;0,0;12,146886825561523;0,0;2,5;0,56;0,95;0,93;0,99;0,01
6287;4;228,02474975585938;227,76092529296875;169,1999969482422;0,0;135,377685546875;0,0;169,1999969482422;0,0;36,462730407714844;0,0;3,2;0,53;0,99;0,79;0,02;0,67
6288;4;193,47825622558594;193,28306579589844;168,89999389648438;280,663818359375;-7,9499311447143555;125,72743225097656;168,89999389648438;50,938819885253906;1,7756141424179077;10,808578491210938;2,9;0,99;0,63;0,91;0,62;0,56
6289;4;203,68028259277344;203,41685485839844;169,10000610351562;132,2890625;0,0;77,77761840820312;169,10000610351562;19,602144241333008;0,0;8,64148235321045;3,1;0,72;0,61;0,83;0,7;0,31
6290;4;197,80523681640625;197,5169677734375;170,8000030517578;0,0;-4,099828243255615;48,27732849121094;170,8000030517578;0,0;1,0049760341644287;5,057216644287109;4,8;0,63;0,66;0,7;0,33;0,1
6291;4;216,15301513671875;215,88832092285156;168,1999969482422;0,0;30,93699073791504;64,44050598144531;168,1999969482422;0,0;10,51941967010498;10,659793853759766;2,2;0,5;0,88;0,94;0,25;0,42
